node,sample_idx,label,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0xd3a1851bb7be8966e83a0462cb27ea219c0f2e53,883,0,6121,11935,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01184692,0.0,0.0001634,0.0,0.0,0.0,0.0,0.0001634
0x7c0e60222fe76c3309b24b9e6a3f6e44fa4cfd5b,681,0,2069,10220,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.02133326,0.0,0.00048356,0.0,0.0,0.0,0.0,0.00048356
0x5a897421c5cb9a946c1cae4294ef6e029c480d19,178,1,8294,76471,True,2,6,0.25,0.4,0.088,0.244,2.646212,0.295581,0.988086,5.440519,113,6,0.0,0.1,0.011111,0.033333,0.0,3.0,0.01131673,6.319e-05,0.00084409,0.11833374,0.04761905,0.0,0.00060292,0.00024117
0x878ea56fa1a98b6341c9633fe4c32755c7626e0a,396,1,23513,378802,True,21,12,0.636364,98.504414,0.00104,6.999045,99.0,0.007672,12.249073,0.00892,749,22,0.066667,0.033333,0.016667,0.011111,4.0,3.0,0.00715387,7.341e-05,0.00106329,0.08844137,0.01,0.0,0.00046785,0.00059544
0xc23c00825f94916b5ec3e85216ba9a51eaee5db1,912,0,10796,25673,False,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4,0.1,0.0,0.022222,0.0,4.5,0.0,0.00885431,0.0,0.00027791,0.0,0.0,0.0,0.0,0.00027791
0x04da6ab71686943d70256450b9479d39f6f1aaa2,794,0,4080,6839,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01484558,0.0,0.00024516,0.0,0.0,0.0,0.0,0.00024516
0xa630ff49cd3b42445a315855b93d27f854b86613,961,0,2515,10751,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01924508,0.0,0.00039777,0.0,0.0,0.0,0.0,0.00039777
0x09f8b3c1831ff409d9ab5035aa08a5e2cd2e13e1,685,0,4379,10390,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01428058,0.0,0.00022841,0.0,0.0,0.0,0.0,0.00022841
0x90b6884f54c539be8fd1ea479b75ef5e5629559c,384,1,11836,99564,True,8,6,0.571429,174.0,0.0,38.386465,174.0,0.024669,40.853278,-61.972048,374,6,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.00930597,1.166e-05,0.00101394,0.01480916,0.03030303,0.0,0.00050697,0.00050697
0xbd3696b01a487b012ba99628b06a1a7859f5ca23,957,0,321,48296,False,0,5,0.0,0.0,0.0,0.0,0.29,0.005,0.167,0.835,26,3,0.0,0.166667,0.0,0.027778,0.0,6.0,0.05644703,0.0,0.0125,0.13047337,0.0,7.223e-05,0.0125,0.0
0x514452df88033cf49ead081013800bfea17db123,752,0,2789,3660,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01822065,0.0,0.00035868,0.0,0.0,0.0,0.0,0.00035868
0xf6879a233448f48b1ff29572f62fab22f1a817bd,258,1,257348,1920732,True,1432,50,0.966262,0.2,0.0,0.000303,0.215079,2.8e-05,0.009933,0.0631,395,92,3.966667,0.0,6.694444,0.083333,0.592531,0.0,0.00239192,1.356e-05,0.00084322,0.03172776,0.00510367,0.0,0.00010103,0.00074219
0x1bc0fe241715b6c12a3c52c9cddff23d77432bb6,539,0,2662,12270,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01865846,0.0,0.0003758,0.0,0.0,0.0,0.0,0.0003758
0x423fbbcf0730a616a06de2231019b6289f775a7a,336,1,18,18,True,1,2,0.333333,0.119508,0.119508,0.119508,0.119369,0.001,0.060185,0.000861,39,2,0.033333,0.0,0.005556,0.011111,5.999999,0.0,0.23687681,0.01838235,0.17647059,0.18382353,0.0,0.0,0.11764706,0.05882353
0x7bcac19e6b5ea7d86b3bf5122d4b20010f535bb7,16,1,21347,456395,True,45,29,0.608108,367.0,0.0,8.365659,117.551667,0.092491,12.987973,0.196558,16,7,1.5,0.966667,0.25,0.161111,6.0,6.0,0.0079136,0.00104029,0.00182704,0.11767799,0.02402402,0.0,0.00131172,0.00051532
0x9a57d782babac3dd39ba1f782f13aaa1af19798f,325,1,19868,83613,True,9,7,0.5625,19.599515,0.001514,2.329362,20.0,0.001,2.995427,0.003736,536,9,0.033333,0.033333,0.022222,0.016667,1.5,2.0,0.00748076,3.765e-05,0.00070469,0.0497761,0.0,0.0,0.00035234,0.00035234
0x2255872e40860bef2a1940a9b2c75f32d6e0a9ed,759,0,2629,10915,False,1,0,1.0,0.19,0.19,0.19,0.0,0.0,0.0,-0.19,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01865084,0.0,0.00038052,0.0,0.0,0.0,0.0,0.00038052
0x86a166a87069b71305654a6c146e02a3670ba9cd,223,1,54139,957061,True,256,206,0.554113,11.737,0.002439,0.539019,9.99,0.05,0.638547,-6.44805,181,124,0.1,0.066667,1.416667,1.138889,0.070588,0.058537,0.00750008,0.00275889,0.00487643,0.18491424,0.00144783,4e-08,0.00155159,0.00332484
0xe5e0b74cef5cdfa8d9b2f52b9feb8c7046a41caa,180,1,46294,189775,True,13,2,0.866667,0.006591,0.0,0.000515,0.01,0.001,0.0055,0.004309,129,2,0.133333,0.033333,0.072222,0.011111,1.846154,3.0,0.00402814,4.312e-05,0.00025922,0.01447575,0.03636364,0.0,4.32e-05,0.00021602
0x0b6c985402af970f1f8e07cfad7cc0d653759d48,984,0,7160,10809,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01083708,0.0,0.00013968,0.0,0.0,0.0,0.0,0.00013968
0xdd1db171b110fb857311fde3236217894e7e9ab8,23,1,19795,84018,True,2,1,0.666667,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,21,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.00679362,0.0,0.00015156,0.00011548,0.0,0.0,5.052e-05,0.00010104
0x91af8014a7f74ab1cf1eedb0aa96f58dced95f38,357,1,119514,845165,True,77,21,0.785714,0.031847,0.0,0.001742,0.033659,0.000734,0.007611,0.025697,122,26,1.833333,0.633333,0.427778,0.116667,4.285714,5.428571,0.00259836,0.00044359,0.00057734,0.02221372,0.03039158,0.0,0.00014224,0.0004351
0x2264e5b90d8c58862e1d64750926bd994636965e,667,0,8570,11290,False,0,1,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01115014,0.0,0.0001167,0.28486415,0.0,1.9e-07,0.0001167,0.0
0xad85cba01a362d771f7dcd1325af70dfa8bbaff5,862,0,3217,12375,False,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0168731,0.0,0.00031095,0.0,0.0,0.0,0.0,0.00031095
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,341,1,8515,50769,True,8,7,0.533333,2.0,0.2,0.86125,4.1,0.1985,0.996584,0.086085,12,7,0.266667,0.233333,0.044444,0.038889,6.0,6.0,0.01112786,0.00404299,0.00140944,0.009774,0.03030303,0.0,0.00082218,0.00058727
0x32ea6b24675349edb6df2896457819289aad180e,432,1,28016,429525,True,20,15,0.571429,7.3,0.024059,0.503198,1.788653,0.499895,0.673203,0.034087,27,15,0.666667,0.5,0.111111,0.083333,6.0,6.0,0.00641118,0.0040771,0.00121364,0.03682282,0.00356506,0.0,0.00049973,0.0007139
0xef10e6145985666696dd2740722850114e945cb6,552,0,6022,10515,False,0,1,0.0,0.0,0.0,0.0,59.99,59.99,59.99,59.99,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01288517,0.0,0.00016609,0.00062526,0.0,4.4e-07,0.00016609,0.0
0x21d8664ddda49aef75f9cac50dc298a107b65f49,834,0,7274,11865,False,0,1,0.0,0.0,0.0,0.0,8.645266,8.645266,8.645266,8.645266,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01175706,0.0,0.00013749,0.09099518,0.0,0.0,0.00013749,0.0
0xa019ae3d0c21743d8f6cc586ca5aec8557afee9c,204,1,18,19,True,2,3,0.4,2.01,1.3,1.655,1.399139,0.74909,1.106585,0.009756,22,2,0.066667,0.1,0.011111,0.016667,5.999999,6.0,0.23809493,0.10294118,0.29411765,0.46117647,0.0,0.03733205,0.17647059,0.11764706
0x75915305db6278fe56ecc676314bdb5cee60f02e,631,0,6487,20669,False,0,1,0.0,0.0,0.0,0.0,5.001099,5.001099,5.001099,5.001099,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01262285,0.0,0.00015418,0.23485275,0.0,0.0,0.00015418,0.0
0x89cbf1f6799bff1263f0a806a4f585a9d8168cfd,94,1,287947,1645079,True,123,1,0.991935,3.476185,0.0,0.028262,4.0,4.0,4.0,0.523815,0,1,4.1,0.033333,0.683333,0.005556,6.0,5.999999,0.00172303,0.0,0.00040633,0.00651292,0.01812555,0.0,3.47e-06,0.00040285
0xb537e6b3d5de5d3eec951b736a48ae50fa126730,559,0,3369,4634,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0164665,0.0,0.00029691,0.0,0.0,0.0,0.0,0.00029691
0x8e0aa0323ef887108cabf3b77923afb194db902e,69,1,11104,42833,True,2,1,0.666667,0.0,0.0,0.0,0.002,0.002,0.002,0.002,144,2,0.033333,0.0,0.011111,0.005556,3.0,0.0,0.00886108,5.4e-07,0.0002702,0.02124904,0.33333333,0.0,9.007e-05,0.00018013
0x8848aadc4dff3283d0a4f9b4f12fd62d116873b7,623,0,3611,10929,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01585699,0.0,0.00027701,0.0,0.0,0.0,0.0,0.00027701
0xcb37118cd8ea90a7a5561310ebca9456736ec021,285,1,11327,206823,True,7,42,0.142857,15.0,0.07,4.167143,24.0,0.0,1.857734,48.854831,341,23,0.0,0.133333,0.038889,0.227778,0.0,0.585366,0.0096369,0.0,0.00070634,0.02593407,0.19047619,0.0,0.00061805,8.829e-05
0xad00256ab6e5b8d1efb284394ecd1117826d5250,845,0,17739,44655,False,6,0,1.0,22.817588,1.097832,6.533624,0.0,0.0,0.0,-39.201745,99,4,0.033333,0.0,0.033333,0.0,1.0,0.0,0.00685868,0.0,0.00016913,0.0,0.33333333,0.0,0.0,0.00016913
0x1691b2f9986598e12c57aba5be50ebd5346247e0,435,1,17793,495556,True,2,8,0.2,9.999139,0.507759,5.253449,4.0,0.5,1.313578,0.001722,32,3,0.033333,0.0,0.011111,0.044444,3.0,0.0,0.00784081,0.00204884,0.00056205,0.09487567,0.06666667,0.0,0.00044964,0.00011241
0x60d46ff10a5b155517cf0aea8399c4d87ec11b57,154,1,44273,264356,True,19,9,0.678571,0.005,0.0,0.000347,0.007,7.4e-05,0.001087,0.003188,116,11,0.033333,0.033333,0.105556,0.05,0.315789,0.666667,0.0044461,2.53e-06,0.00051952,0.0192309,0.06926407,0.0,0.00015811,0.0003614
0xbe87ea6d3b72e7a3cd64e50d9934faa74071561d,76,1,189381,1918834,True,829,1132,0.422743,26.759916,0.005,1.356835,28.715602,0.0,0.993532,-0.138917,402,316,1.4,3.066667,2.05,3.927778,0.682927,0.780764,0.01357041,0.00222482,0.00606717,0.19797811,0.00455265,4.1e-07,0.00346393,0.00260323
0xf72bc9b9596fb178632c8ad9c274481a70806d80,731,0,5555,21321,False,0,1,0.0,0.0,0.0,0.0,1.33,1.33,1.33,1.33,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01341591,0.0,0.00018005,0.00050014,0.0,0.0,0.00018005,0.0
0x7448df6e1031d10e237b1481930a074b13faabd2,447,1,197,12331,True,1,12,0.076923,14.746427,14.746427,14.746427,5.0,0.000436,1.228941,0.000861,17,3,0.033333,0.4,0.005556,0.066667,5.999999,6.0,0.0746462,0.01122449,0.06122449,0.14676509,0.0,0.0,0.05612245,0.00510204
0x8a80df09b64e40b337fe2a03f13bf2684d994c3f,189,1,10829,242510,True,5,6,0.454545,78.36235,0.0,22.427057,40.0,0.00126,18.689974,0.00456,263,7,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.00921107,0.0,0.00064647,0.09477963,0.14285714,0.0,0.00036941,0.00027706
0x1620fb510d45b32b960584ab46bf651c3b9e5479,272,1,2553,18840,True,2,1,0.666667,0.009103,0.0,0.004551,0.01,0.01,0.01,0.000897,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01934109,0.0,0.00117555,0.05091393,1.0,4.3e-07,0.00039185,0.0007837
0x9a6f1bc9a4b2f1739bb84353d86022fe7dcadd40,237,1,7667,36495,True,3,1,0.75,0.000877,0.0,0.000292,0.003,0.003,0.003,0.002123,8,3,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.01056101,3.914e-05,0.00052178,0.01030005,0.5,0.0,0.00013045,0.00039134
0xa9b76be7d6a743b770007b3304d253587105ce2c,488,1,15191,198366,True,10,4,0.714286,3.0,0.0,0.660217,6.0,0.009975,1.652613,0.008282,130,10,0.1,0.066667,0.055556,0.022222,1.8,3.0,0.00800078,9.955e-05,0.00085583,0.09385554,0.06410256,0.0,0.00026333,0.0005925
0x8362358abea2b7e60f564b8a1b6fa452f33569d2,118,1,70493,814501,True,44,20,0.6875,48.437619,0.0,1.642015,41.771576,0.0,3.614157,0.034469,60,7,0.033333,0.066667,0.244444,0.111111,0.136364,0.6,0.00370498,1.612e-05,0.00063837,0.03108126,0.12462462,0.0,0.00015605,0.00048232
0x33448f48389ab456943cb254b58dc8a8c9c5f77d,944,0,8566,13900,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00975553,0.0,0.00011675,0.0,0.0,0.0,0.0,0.00011675
0x8f398356890bb76817a1205d1f6c97e73f6c7442,513,0,8,29,False,1,1,0.5,0.0078,0.0078,0.0078,0.25,0.25,0.25,0.2422,220,2,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.3535633,0.0,0.28571429,0.32653061,0.0,0.01250089,0.14285714,0.14285714
0x4dff6b3e9d904dcffc02e6a4e504f16424d7f968,826,0,16580,45938,False,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,5,0.033333,0.0,0.022222,0.0,1.5,0.0,0.00727173,0.0,0.00024127,0.0,0.0,0.0,0.0,0.00024127
0x8825a78f90c9eb5136f032b4b23fd5db11876549,592,0,43847,79763,False,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,6,0.066667,0.0,0.038889,0.0,1.714286,0.0,0.00422143,0.0,0.00015965,0.0,0.0,0.0,0.0,0.00015965
0x0ea1027340cc90eadabe0b5a5fa42ca609001f12,127,1,10,11,True,3,1,0.75,0.005,0.002,0.004,0.057367,0.057367,0.057367,0.045367,200,2,0.1,0.0,0.016667,0.0,6.0,0.0,0.31607406,0.16666667,0.44444444,0.2,0.16666667,0.00016048,0.11111111,0.33333333
0xe3b3b3df4cf393cf9d721663d242fdd938e9c616,117,1,36387,229376,True,15,4,0.789474,9e-05,0.0,6e-06,0.003,0.0009,0.001975,0.00781,209,4,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.00490746,0.00027473,0.00041225,0.01833505,0.08571429,0.0,8.245e-05,0.0003298
0x60afc5761212ed59608b0559b4ccbaad24fc74b1,474,1,42041,495889,True,56,68,0.451613,15.071244,0.00179,0.945194,13.0,0.0,0.778661,0.018045,157,42,0.1,0.1,0.311111,0.377778,0.321429,0.264706,0.00680664,0.00128214,0.00123692,0.17322236,0.00678733,0.0,0.00118934,4.757e-05
0x0992e3f7b3c4581e4913214640ea73a94845340c,694,0,9862,11003,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00898181,0.0,0.00010141,0.0,0.0,0.0,0.0,0.00010141
0xfc8e79af70b4cb3cc584f990608bfee0d8f7accd,58,1,1251,14492,True,2,1,0.666667,0.009094,0.0,0.004547,0.01,0.01,0.01,0.000906,13,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02779097,6.853e-05,0.0024,0.01121333,0.0,0.0,0.0008,0.0016
0x452ef1584126258b58902e2fab90a54b1fba8b41,864,0,7061,11561,False,0,1,0.0,0.0,0.0,0.0,0.0013,0.0013,0.0013,0.0013,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01189785,0.0,0.00014164,0.01083755,0.0,0.0,0.00014164,0.0
0xab6bd14d19140215d74dc2488b165013fb577b42,913,0,8602,10403,False,0,1,0.0,0.0,0.0,0.0,0.145,0.145,0.145,0.145,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01111278,0.0,0.00011627,0.27665393,0.0,2.13e-06,0.00011627,0.0
0x2fe84431df2a477ec9dcc30c9414c85758995856,370,1,18959,201483,True,3,15,0.166667,29.0,0.0,11.0,6.0,0.309799,2.208525,0.127874,255,10,0.033333,0.0,0.016667,0.0,2.0,0.0,0.00857312,0.0,0.00068573,0.13433974,0.6025641,0.0,0.00058023,0.0001055
0x4c9ddb4cd78f50b94e3b8ad59a34fde952e46dee,269,1,21503,598197,True,25,7,0.78125,3.45513,0.0,0.336834,1.479615,0.019489,0.733792,-3.284307,22,6,0.833333,0.233333,0.138889,0.038889,6.0,6.0,0.00654166,0.0,0.00032555,0.10326831,0.13333333,0.0,0.00018603,0.00013952
0xb86cd6e6445d9f13cfa43cf2623e9baf86be96a1,47,1,139366,1034229,True,314,38,0.892045,5.0,0.0,0.102709,7.10586,0.012,0.80452,-1.678822,441,83,0.066667,0.0,0.266667,0.027778,0.25,0.0,0.00319517,2.009e-05,0.00068166,0.04819474,0.00280505,2.189e-05,0.00015068,0.00053098
0xad5e3ebd418761260117e14b4b8af6bcfc9d6ed3,350,1,31,56,True,1,2,0.333333,2.629,2.629,2.629,2.58,0.05,1.315,0.001,0,1,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.17935173,0.02413793,0.06666667,0.35853659,0.0,0.00286808,0.03333333,0.03333333
0xf6eb7d25dfb8cd1d8fcb8d1cccab9f6f3e594ea8,196,1,22650,149724,True,15,11,0.576923,3.5,0.037689,0.415437,2.363473,0.01,0.567559,0.011592,24,16,0.5,0.366667,0.083333,0.061111,6.0,6.0,0.00698493,0.00301484,0.00105965,0.0211977,0.00724638,0.0,0.00039737,0.00066228
0x529ff2b79fbf32b6e667ed52a358f651d9a4909f,1000,0,5759,13457,False,0,1,0.0,0.0,0.0,0.0,4.045779,4.045779,4.045779,4.045779,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01319891,0.0,0.00017367,0.08690481,0.0,0.0,0.00017367,0.0
0xa2b80390d7bcae6e245418633d71f767b5c1a7c4,835,0,7123,14228,False,3,0,1.0,0.07366,0.071038,0.072592,0.0,0.0,0.0,-0.217775,1,2,0.1,0.0,0.016667,0.0,6.0,0.0,0.01086712,0.0,0.00014041,0.0,0.0,0.0,0.0,0.00014041
0x36aaf60bc14f905124682e8db7575e5ed2b51394,737,0,5260,14030,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01290306,0.0,0.00019015,0.0,0.0,0.0,0.0,0.00019015
0xb93a7088a1be4b13d8da7f8bb6a31dc47c625b32,264,1,3938,13818,True,11,11,0.5,6.079927,0.149916,2.032337,6.08,0.15,2.032451,0.001249,49,10,0.133333,0.133333,0.061111,0.061111,2.181818,2.181818,0.01595132,0.0014485,0.002286,0.00311151,0.05555556,0.0,0.001778,0.000508
0x8caaebc02124e21de51b56c0ab594af7620be14e,444,1,10073,195766,True,5,4,0.555556,0.243975,0.003678,0.09949,0.244,0.00417,0.125098,0.002942,376,5,0.066667,0.033333,0.016667,0.016667,4.0,2.0,0.00988087,0.00121914,0.00089357,0.02568231,0.02777778,0.0,0.00039714,0.00049643
0xe3abd56893e71a96a8d27dfb13147feb15abe277,676,0,9623,13081,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00911033,0.0,0.00010393,0.0,0.0,0.0,0.0,0.00010393
0xc7dbcc9aa76e8b7c38ebc4c7ca350d18f10bb0f2,305,1,7120,110263,True,6,4,0.6,0.003325,0.0,0.000713,0.01,0.00018,0.002811,0.006969,156,6,0.066667,0.033333,0.033333,0.022222,2.0,1.5,0.01091481,3.554e-05,0.00126422,0.05147352,0.25,0.0,0.00042141,0.00084282
0x0427b56cb41149d51cb88a946f05c5ca9417cd78,342,1,362,6083,True,8,4,0.666667,5.03,0.681404,1.483687,5.959353,1.921128,2.969475,0.0084,22,7,0.266667,0.133333,0.044444,0.022222,6.0,6.0,0.0527659,0.00847184,0.033241,0.02425694,0.0,0.0,0.01108033,0.02216066
0x03b0ee550cc6ce0ae09fe70e7d8ecb3a026ec221,967,0,4127,20700,False,15,1,0.9375,0.0,0.0,0.0,149.0,149.0,149.0,149.0,56,5,0.5,0.0,0.083333,0.005556,6.0,0.0,0.01481727,0.0,0.00048473,0.00661709,0.0,0.0,0.00024237,0.00024237
0xdb428beae591b08841cf3259abd1d4720c7b53e4,150,1,18980,649410,True,495,8,0.984095,0.3,0.0,0.001917,1.0,1.2e-05,0.239712,0.968789,297,23,0.033333,0.0,2.716667,0.027778,0.01227,0.0,0.00715624,0.0073503,0.0010538,0.12040837,0.06432749,0.0,0.00031614,0.00073766
0xded5db55c940e84d7c1d194930adb8e5f4fa0024,125,1,14170,237618,True,25,5,0.833333,32.148394,0.0,2.001355,50.0,0.01,10.012,0.026137,110,14,0.666667,0.133333,0.138889,0.027778,4.8,4.8,0.00832718,0.00029757,0.00134096,0.09183853,0.04411765,1.9e-07,0.00028231,0.00105865
0x19567147f2cfebb740e87dd3385479793f0430ef,787,0,4746,12312,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01365524,0.0,0.00021075,0.0,0.0,0.0,0.0,0.00021075
0xf23f9dda63ed0628609272dc0544c7a2f7189f51,51,1,27930,739790,True,1,16,0.058824,18.904372,18.904372,18.904372,6.5,0.0,1.181605,0.001302,213,6,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00689525,3.366e-05,0.00053708,0.15299607,0.08571429,0.0,0.00050127,3.581e-05
0x5788cfa680b767bed64a8b47ee1b51cd54218f99,354,1,113697,1175705,True,184,37,0.832579,1.02,0.0,0.018556,1.024,0.002,0.082243,-0.371265,456,53,0.033333,0.133333,0.327778,0.066667,0.101695,2.0,0.00399829,6.54e-05,0.0007564,0.08759239,0.01324902,1e-08,0.00020229,0.00055411
0xaa5654c05342bf00c3a26b568d893673308e7b45,928,0,9608,25755,False,3,0,1.0,0.298781,0.0,0.099594,0.0,0.0,0.0,-0.298781,106,2,0.066667,0.0,0.016667,0.0,4.0,0.0,0.00956845,0.0,0.00020818,0.0,0.0,0.0,0.0,0.00020818
0x7a531769e0e6b06f1116704753e895eb26273c97,143,1,17157,179047,True,10,1,0.909091,0.0012,0.0,0.00012,0.002,0.002,0.002,0.0008,395,9,0.033333,0.0,0.033333,0.0,1.0,0.0,0.00692971,0.0,0.0005246,0.01552916,0.03571429,0.0,5.829e-05,0.00046631
0x304d66005b5ad49f7ce54aceba9bbadb4a5774db,471,1,24022,190073,True,3,10,0.230769,6.0,3.608353,5.202784,5.0,0.01,1.561094,0.002583,2,2,0.1,0.333333,0.016667,0.055556,6.0,6.0,0.00672746,2.623e-05,0.00049956,0.02782623,0.03030303,0.0,0.00037467,0.00012489
0x61a00cc2a5a17f0a1c3271fa06f4dad4446d48f4,400,1,20843,79632,True,8,3,0.727273,0.0,0.0,0.0,0.002,0.002,0.002,0.006,189,4,0.1,0.033333,0.044444,0.011111,2.25,3.0,0.00700066,8.92e-06,0.00033586,0.03856399,0.04761905,0.0,0.00014394,0.00019192
0x15e3123d70e995aa952b3bb46c6ab5bd09151e1e,626,0,5818,12392,False,1,0,1.0,0.084786,0.084786,0.084786,0.0,0.0,0.0,-0.084786,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01220508,0.0,0.00017191,0.0,0.0,0.0,0.0,0.00017191
0x6ee89644b3b2bd2508d5a9252631d742fa3bbb80,321,1,84588,700005,True,31,111,0.21831,0.892474,0.197441,0.411178,0.892894,0.000684,0.11652,0.187234,190,78,0.133333,0.566667,0.172222,0.6,0.774194,0.944444,0.0069596,0.00407688,0.00102853,0.17031704,0.00267308,0.0,0.0010167,1.182e-05
0x688f075476bcccd25cd2455899aaedddbab3848b,20,1,11387,50259,True,8,3,0.727273,0.005581,0.0,0.000734,0.006105,6e-05,0.002288,0.000993,53,4,0.133333,0.033333,0.044444,0.016667,3.0,2.0,0.00888692,0.0011011,0.0009661,0.01596585,0.02777778,0.0,0.00026348,0.00070262
0xc3dfe13af9a529a6c59891120cd58562125c4708,810,0,224,26986,False,1,2,0.333333,0.00039,0.00039,0.00039,0.0152,0.0006,0.0079,0.01541,114,3,0.033333,0.0,0.005556,0.011111,5.999999,0.0,0.06663385,0.0,0.00896861,0.10762332,0.0,7.09e-06,0.0044843,0.0044843
0xb0b422913f3a02271fe0e068e078ba731585f580,791,0,4310,12307,False,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.166667,0.0,0.027778,0.0,6.0,0.0,0.01439809,0.0,0.00023207,0.0,0.0,0.0,0.0,0.00023207
0x499ba486ab6d570ec7d9947f95e116f7fb8defff,809,0,7900,15987,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.010221,0.0,0.0001266,0.0,0.0,0.0,0.0,0.0001266
0x18229b3e648f5406cf8d1fde1a141d789d526754,408,1,14128,357298,True,3,2,0.6,0.448546,0.0,0.298289,0.44732,0.002,0.22466,-0.445546,19,2,0.1,0.066667,0.016667,0.011111,6.0,5.999999,0.00777456,0.0,0.00028315,0.09726478,0.33333333,0.0,0.00014157,0.00014157
0xac5129fae2970cd77728e078ffda4d257f55fc4f,538,0,5349,11251,False,2,0,1.0,0.123096,0.11099,0.117043,0.0,0.0,0.0,-0.234086,15,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.0129492,0.0,0.00018699,0.0,0.0,0.0,0.0,0.00018699
