node,sample_idx,split,label,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x7a5ec3b03c82b39a5ef146d6d7a28a0b62f38625,2251,TRAIN,0,55771,457929,False,219,17,0.927966,0.1,0.0,0.000457,253.381,0.001,34.455286,585.639862,379,57,0.1,0.0,0.216667,0.0,0.461538,0.0,0.00451719,0.0,0.00030482,0.06046142,0.00833333,0.00089354,3.586e-05,0.00026896
0x2bbd75185a03d2f10df60b2d6b961bf79fd3f7f1,2252,TRAIN,1,13942,131726,True,4,2,0.666667,0.000689,0.0,0.000172,0.005,0.002,0.0035,0.006311,71,2,0.066667,0.033333,0.022222,0.011111,3.0,3.0,0.00784831,0.0,0.00043039,0.04088989,0.1,2.221e-05,0.00014346,0.00028692
0x567092de404a6f87813d103044d911bd0c4858b0,2253,TRAIN,0,22,58,False,0,1,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.21261652,0.0,0.04761905,0.46460746,0.0,0.37796933,0.04761905,0.0
0xe38815bcd8f94a0025453a53c629942efefe7cf0,2254,TRAIN,0,6995,10897,False,1,0,1.0,0.020303,0.020303,0.020303,0.0,0.0,0.0,-0.020303,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01120474,0.0,0.00014298,0.0,0.0,2e-08,0.0,0.00014298
0xaee2e83735626ef927adfe21e0baa137ced7f9db,2255,TRAIN,0,8383,16016,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00988042,0.0,0.0001193,0.0,0.0,0.0,0.0,0.0001193
0x4a658d681db605040bcbc1410a822284f1f279d1,2256,TRAIN,0,1006,16009,False,0,1,0.0,0.0,0.0,0.0,0.096312,0.096312,0.096312,0.096312,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.03103632,0.0,0.00099502,0.25048967,0.0,0.0,0.00099502,0.0
0xf7e72bb3de02a3089a0d0b1ee5cdfb312f9c0632,2257,TRAIN,0,5689,10894,False,1,1,0.5,9.92979,9.92979,9.92979,9.93,9.93,9.93,0.00021,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01248174,0.0,0.00035162,0.11242526,0.0,1e-08,0.00017581,0.00017581
0xc58b52daf7d2708cb19622a780a1e40f32aac0ee,2258,TRAIN,1,14044,249339,True,1,4,0.2,0.248256,0.248256,0.248256,0.0796,0.037728,0.063564,0.006,108,3,0.033333,0.0,0.005556,0.022222,5.999999,0.0,0.00853533,0.0,0.00035605,0.06146617,0.4,6.92e-06,0.00028484,7.121e-05
0x91459992bcbf089851abffa033559c2eef120469,2259,TRAIN,1,50434,836201,True,5,33,0.131579,20.546133,0.1,4.829227,2.49,0.000162,0.777338,1.506027,52,6,0.166667,0.0,0.027778,0.183333,6.0,0.0,0.00557202,4.164e-05,0.00051554,0.10038626,0.02769231,9.82e-06,0.00045605,5.948e-05
0xb5607c2a1793184c587a7d7c9bdcd679ca45f324,2260,TRAIN,0,4119,15500,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.01474995,0.0,0.00024284,0.0,0.0,0.0,0.0,0.00024284
0xa098fb1cdd0bf7041b2fd083026a9a071359f138,2261,TRAIN,0,325,39326,False,1,0,1.0,1.08084,1.08084,1.08084,0.0,0.0,0.0,-1.08084,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.05492538,0.0,0.00308642,0.0,0.0,0.0,0.0,0.00308642
0xcab365c763f5d10d5e1432407d86fc18746b6227,2262,TRAIN,0,1752,3645,False,0,1,0.0,0.0,0.0,0.0,0.195,0.195,0.195,0.195,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.02389632,0.0,0.0005711,0.05496896,0.0,1.12e-05,0.0005711,0.0
0x2159073795b2a7fbf99e596a3b97e98275f9f8d2,2263,TRAIN,1,2727,28259,True,2,1,0.666667,0.000186,0.0,9.3e-05,0.002,0.002,0.002,0.001814,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01859021,2.202e-05,0.00110051,0.02558694,0.0,0.0,0.00036684,0.00073368
0xbbef5d85354034f191417d23cedb8095a872d4ab,2264,TRAIN,0,18085,46559,False,4,1,0.8,0.002951,0.0,0.000738,0.012,0.012,0.012,0.009049,23,3,0.133333,0.033333,0.022222,0.005556,6.0,5.999999,0.00673308,0.0,0.00027649,0.00060633,0.0,3.966e-05,5.53e-05,0.00022119
0x064404af5f17123fac07ca9c91063f06ef108308,2265,TRAIN,0,10016,16686,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.00987725,0.0,9.985e-05,0.09399239,0.0,8.01e-06,9.985e-05,0.0
0xd24d028402096ca2a2ed2fc2015ee77277e873fc,2266,TRAIN,0,6090,17501,False,1,1,0.5,5.99916,5.99916,5.99916,6.0,6.0,6.0,0.00084,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01217635,0.0,0.00032846,0.17365775,0.0,4.83e-06,0.00016423,0.00016423
0x4e8db9c625f3fb5268c8bfbe6f94d934486a421d,2267,TRAIN,0,257,511,False,1,1,0.5,0.030059,0.030059,0.030059,0.030125,0.030125,0.030125,6.5e-05,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.06231704,0.0,0.0078125,0.14361213,0.0,0.0003331,0.00390625,0.00390625
0xfbeb5a2a7b77c77e3e857aac07045333359e85f8,2268,TRAIN,0,7003,25868,False,1,1,0.5,0.172151,0.172151,0.172151,0.173663,0.173663,0.173663,0.001512,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01174924,0.0,0.00028563,0.0273779,0.0,0.0,0.00014282,0.00014282
0xec30a8786789f2707ce793966ea22e14ef19b049,2269,TRAIN,0,4700,10916,False,0,2,0.0,0.0,0.0,0.0,6.0,3.0,4.5,9.0,5,2,0.0,0.066667,0.0,0.011111,0.0,5.999999,0.01462445,0.0,0.00021281,0.13449704,0.0,0.0,0.00021281,0.0
0xea6e18fd3c301e4300bc99b6db792fcff376abb4,2270,TRAIN,1,7588,16338,True,2,3,0.4,2.508999,1.0,1.7545,1.49,0.99874,1.170233,0.001701,28,4,0.066667,0.1,0.011111,0.016667,5.999999,6.0,0.01158428,0.00016873,0.00065902,0.00585595,0.0,0.0,0.00039541,0.00026361
0x2eb29e6cc4b77be5d29c4df6cf0b7762ee8166d5,2271,TRAIN,0,8988,11226,False,0,2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0,1,0.0,0.066667,0.0,0.011111,0.0,5.999999,0.01054423,0.0,0.00011127,0.00020029,0.0,7e-08,0.00011127,0.0
0x19fe809fc4363852773d8d7c0e252f2252801819,2272,TRAIN,1,26807,173395,True,19,9,0.678571,0.00955,0.0,0.001326,0.01,0.00012,0.003467,0.006003,179,13,0.033333,0.0,0.105556,0.05,0.315789,0.0,0.00582783,3.73e-06,0.00082071,0.02323159,0.03333333,2.21e-05,0.00029844,0.00052227
0x941f4387aff1ec8c0e9f30834b3ac9c0081f0070,2273,TRAIN,0,2353,10859,False,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,0.1,0.0,0.016667,0.0,6.0,0.0,0.01993519,0.0,0.00042517,0.0,0.0,1.8e-07,0.0,0.00042517
0x7d4e6904eb03280c1a9022c07858f44bf825d01a,2274,TRAIN,0,6969,25776,False,1,0,1.0,6.99916,6.99916,6.99916,0.0,0.0,0.0,-6.99916,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0117143,0.0,0.00014351,0.0,0.0,0.0,0.0,0.00014351
0x9d972f6deb5de688ba8aebe146f28a41b672db2d,2275,TRAIN,0,6981,26078,False,1,1,0.5,1.099559,1.099559,1.099559,1.1,1.1,1.1,0.000441,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01176579,0.0,0.00028653,0.02765962,0.0,5e-08,0.00014327,0.00014327
0x7d6bfa4c8a73b4b90adb89095e4ca1db812b7f91,2276,TRAIN,0,3,2,False,0,1,0.0,0.0,0.0,0.0,3.2e-05,3.2e-05,3.2e-05,3.2e-05,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.5783173,0.0,0.5,0.66666667,0.0,0.0,0.5,0.0
0xb93352d94762dff7c186c60fc304cb77b8d5fd45,2277,TRAIN,1,21377,164135,True,19,22,0.463415,1.0,0.0,0.250816,0.572847,0.01,0.240959,0.535594,453,19,0.0,0.033333,0.011111,0.016667,0.0,2.0,0.00742825,0.00010292,0.00149701,0.05778017,0.03655914,8.7e-07,0.00079528,0.00070172
0x00b277a1839594333e7b3866e86a2011f34f4052,2278,TRAIN,0,5211,11954,False,1,0,1.0,0.540451,0.540451,0.540451,0.0,0.0,0.0,-0.540451,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01326412,0.0,0.00019194,0.0,0.0,0.0,0.0,0.00019194
0x098d74606d92e7be457facf17f30cf60b5b80e71,2279,TRAIN,0,180,554,False,1,1,0.5,0.015493,0.015493,0.015493,0.015535,0.015535,0.015535,4.2e-05,60,2,0.033333,0.0,0.005556,0.005556,5.999999,0.0,0.07449041,0.00536689,0.01117318,0.47765363,0.0,0.0,0.00558659,0.00558659
0xa45c970335f40cff0766e533c01e77dc93daa3e6,2280,TRAIN,0,7825,13745,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01028714,0.0,0.00012781,0.0,0.0,4.667e-05,0.0,0.00012781
0xc57f1148855e67763a694f7f2c0e68230adc686e,2281,TRAIN,1,57657,653041,True,48,21,0.695652,50.0,0.0,1.257064,25.277638,0.052667,2.875218,0.040498,6,4,1.6,0.7,0.266667,0.116667,6.0,6.0,0.00425869,0.00017431,0.00098862,0.02374805,0.10180995,4.438e-05,0.00034688,0.00064174
0x22e34864ecee3b9e037dc3c9b4d4cf0c62460409,2282,TRAIN,0,9155,12390,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00938516,0.0,0.00010924,0.0,0.0,4.925e-05,0.0,0.00010924
0x2357544f5f4fc601c39399993298d97adece85a7,2283,TRAIN,1,737,2526,True,4,59,0.063492,0.747,0.0,0.18675,0.36,0.0,0.012866,0.01207,15,8,0.133333,1.966667,0.022222,0.327778,6.0,6.0,0.03694233,0.0007619,0.00543478,0.135873,0.0,0.0,0.00271739,0.00271739
0xdbf72ba28403cf5188d30ff627377367c0316ffa,2284,TRAIN,0,1428,12039,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.02583909,0.0,0.00070077,0.0,0.0,0.0,0.0,0.00070077
0xcc0172d7889f9a768dc21eb7986381740075a94f,2285,TRAIN,0,4362,16513,False,1,0,1.0,0.129559,0.129559,0.129559,0.0,0.0,0.0,-0.129559,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01429781,0.0,0.00022931,0.0,0.0,0.0,0.0,0.00022931
0x28f63ebc23e36ce67e7e0adc280b771fc584ca4e,2286,TRAIN,0,5334,10717,False,0,1,0.0,0.0,0.0,0.0,0.13771,0.13771,0.13771,0.13771,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01379081,0.0,0.00018751,0.17710797,0.0,0.0,0.00018751,0.0
0x4250890f55f487a86dfb18624b98b95447621c50,2287,TRAIN,0,20,31,False,0,1,0.0,0.0,0.0,0.0,29.831039,29.831039,29.831039,29.831039,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.22343552,0.0,0.05263158,0.51351351,0.0,0.41599914,0.05263158,0.0
0x0feb7404abc69bad008a2be2131a5f43af6fce99,2288,TRAIN,0,4075,13922,False,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.1,0.0,0.016667,0.0,6.0,0.0,0.01484238,0.0,0.00024546,0.0,0.0,0.0,0.0,0.00024546
0x9d03238e491c44dc6f68e3576c121df66a4082e9,2289,TRAIN,1,7091,80232,True,2,2,0.5,0.001386,0.0,0.000693,0.003,0.003,0.003,0.004614,0,1,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.01098243,5.64e-06,0.00056417,0.040085,0.33333333,0.0,0.00028209,0.00028209
0x2779554418f66834a811f2beabb0151474b9c67d,2290,TRAIN,1,20480,359527,True,2,14,0.125,0.99895,0.898886,0.948918,1.0,0.001,0.3769,3.378758,24,8,0.066667,0.466667,0.011111,0.077778,5.999999,6.0,0.00757212,2.442e-05,0.00073246,0.08043978,0.01904762,4.51e-06,0.0006348,9.766e-05
0x822c88c542b64cb8dd9be6e195368af6b1f0a519,2291,TRAIN,0,54,107,False,1,1,0.5,9.999139,9.999139,9.999139,10.0,10.0,10.0,0.000861,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.13589861,0.01632801,0.03773585,0.42929828,0.0,0.00274703,0.01886792,0.01886792
0xa8d9f46721d34b72b7e083874ebff9bfb646cd29,2292,TRAIN,0,17365,117498,False,8,7,0.533333,7.0,0.0,1.95,6.905,0.0,2.231959,0.02371,101,9,0.033333,0.0,0.044444,0.038889,0.75,0.0,0.00856306,0.00012959,0.00069109,0.17411133,0.02222222,5.14e-06,0.00023036,0.00046072
0xb8f070cb9403d904eb6ce66d47c946c61ae27911,2293,TRAIN,0,6979,26065,False,1,1,0.5,3.607828,3.607828,3.607828,3.608353,3.608353,3.608353,0.000525,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01176648,0.0,0.00028662,0.00075425,0.0,0.0,0.00014331,0.00014331
0x640640fbb94ddde77e33b0bacf9d618b4e5e0228,2294,TRAIN,0,18619,25451,False,4,0,1.0,0.05,0.0,0.0125,0.0,0.0,0.0,-0.05,50,4,0.033333,0.0,0.022222,0.0,1.5,0.0,0.00667606,0.0,0.00021485,0.0,0.0,7.286e-05,0.0,0.00021485
0xe0d0e603d9e6d7960bbdcd9321c990aa63b33f25,2295,TRAIN,0,7828,11964,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01028971,0.0,0.00012776,0.0,0.0,0.0,0.0,0.00012776
0x4e4a47a96bdaf700209e995102cd6080cf5a563b,2296,TRAIN,0,62,226,False,0,1,0.0,0.0,0.0,0.0,2.690909,2.690909,2.690909,2.690909,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.12687936,0.0,0.01639344,0.10655738,0.0,1e-08,0.01639344,0.0
0xa7f08ffb2a3615995224743c50e97fd81dc2d57a,2297,TRAIN,0,28,72,False,1,1,0.5,20.0,20.0,20.0,20.920844,20.920844,20.920844,0.920844,106,2,0.033333,0.0,0.005556,0.005556,5.999999,0.0,0.18833259,0.03418803,0.07407407,0.45390071,0.0,0.09917312,0.03703704,0.03703704
0x4bb40c1a573c07bdda813c5e19c23cd9af278baa,2298,TRAIN,0,4078,8572,False,0,1,0.0,0.0,0.0,0.0,1.999752,1.999752,1.999752,1.999752,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01563638,0.0,0.00024528,0.00181688,0.0,0.0,0.00024528,0.0
0xa23e1185c7edd4ead3b916a5da2f1b7bd8628685,2299,TRAIN,1,91942,350973,True,26,5,0.83871,1.0702,0.0,0.1002,1.070736,0.01,0.53449,0.067252,395,22,0.233333,0.033333,0.111111,0.011111,2.1,3.0,0.00311161,0.0,0.00021753,0.01817836,0.03684211,1.27e-06,4.351e-05,0.00017402
0xc61da48c1e72ddea310f4e389f5021be8b41edb6,2300,TRAIN,0,1555,8737,False,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.366667,0.0,0.061111,0.0,6.0,0.0,0.02475993,0.0,0.0006435,0.0,0.0,1e-08,0.0,0.0006435
0x22c8fe466860ff432f44f728af5312d503f72dfe,2301,TRAIN,0,4791,17757,False,2,1,0.666667,6.899139,6.0,6.449569,0.0,0.0,0.0,-12.899139,5,3,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01443833,0.0,0.00041754,0.1716601,0.0,9.13e-06,0.00020877,0.00020877
0xf4837105bf627245a9a3f1fe919f55702e6c45f4,2302,TRAIN,0,7150,38936,False,1,1,0.5,4.772039,4.772039,4.772039,4.772879,4.772879,4.772879,0.00084,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01164221,0.0,0.00027976,0.02476795,0.0,0.0,0.00013988,0.00013988
0x2ba4b6d39ded91dd1f88bfa26e7d47e7b38089e7,2303,TRAIN,0,344,10495,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.05335409,0.0,0.00291545,0.0,0.0,0.0,0.0,0.00291545
0x81d55f96fb72346b6b6a690333d44d8c61059f06,2304,TRAIN,0,6286,24530,False,2,1,0.666667,0.0,0.0,0.0,0.000264,0.000264,0.000264,0.000264,144,3,0.033333,0.0,0.011111,0.005556,3.0,0.0,0.01260029,0.0,0.00031822,0.06599105,1.0,0.0,0.00015911,0.00015911
0x9971437a2f0588fdab008c3f5add08cb6d95fb14,2305,TRAIN,0,8584,10365,False,1,0,1.0,0.348301,0.348301,0.348301,0.0,0.0,0.0,-0.348301,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00990068,0.0,0.00011651,0.0,0.0,2e-08,0.0,0.00011651
0x33aff202b4a8744bb3b405faa8b65db4270078fa,2306,TRAIN,0,2728,10357,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01843533,0.0,0.0003667,0.0,0.0,0.0,0.0,0.0003667
0x0bfaa7097ba84ac8f58c49d219cb4d991418ada9,2307,TRAIN,0,3495,11855,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0161369,0.0,0.0002862,0.0,0.0,0.0,0.0,0.0002862
0x788f89b7d6ba413eeeec53b02f4483fcd9112770,2308,TRAIN,0,9015,12318,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00947083,0.0,0.00011094,0.0,0.0,4.969e-05,0.0,0.00011094
0xaa14b1ae5339171be255c6aa9308aa9f2cc4b26c,2309,TRAIN,0,2865,17636,False,1,1,0.5,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01800168,0.0,0.00069832,0.00778672,1.0,0.0,0.00034916,0.00034916
0xe350160e3c8a07e92ec58ddcb8df81a73aedc6f9,2310,TRAIN,1,561,42546,True,1,16,0.058824,2.0,2.0,2.0,3.0,0.006,0.751625,10.026,40,6,0.033333,0.0,0.005556,0.088889,5.999999,0.0,0.04516672,0.0021288,0.02857143,0.16982343,0.0,0.00435324,0.02678571,0.00178571
0x0c5f576c5fb6bc817c1d9ce37509fdbacf7b1a45,2311,TRAIN,0,1090,5247,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.02972824,0.0,0.00091827,0.0,0.0,0.0,0.0,0.00091827
0x3fcb2d173389b7cd8079ef8b439dbd92e7e0ae28,2312,TRAIN,1,334,27408,True,17,11,0.607143,20.1,0.01,3.276255,1000.0,0.0,100.746162,1052.511442,7,4,0.566667,0.366667,0.094444,0.061111,6.0,6.0,0.05709868,0.01502982,0.03303303,0.15340873,0.0,2.9e-07,0.03003003,0.003003
0x0031ead73ed44052550bf6670468e42848e38be1,2313,TRAIN,0,12616,70201,False,0,2,0.0,0.0,0.0,0.0,3.0,1.985,2.4925,4.985,162,2,0.0,0.033333,0.0,0.011111,0.0,3.0,0.00893903,0.0,0.00015854,0.00307387,0.0,1.75e-06,0.00015854,0.0
0x585a5b8f790555c2d084071939253d1877d29339,2314,TRAIN,1,24237,263714,True,2,7,0.222222,2.4,0.325397,1.362698,1.0,0.01,0.389624,0.001974,10,2,0.066667,0.233333,0.011111,0.038889,5.999999,6.0,0.00686127,0.00014855,0.00033009,0.0847784,0.10714286,1.9e-05,0.00024757,8.252e-05
0xcf5ed184dfcf7f89a8368e84cfee9010d23bc381,2315,TRAIN,0,4751,11113,False,0,1,0.0,0.0,0.0,0.0,0.066,0.066,0.066,0.066,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01464077,0.0,0.00021053,0.20963191,0.0,0.0,0.00021053,0.0
0xe6e5d5a9d8ee78d730f332fda68d9299e03915ab,2316,TRAIN,0,9179,44391,False,1,0,1.0,0.239217,0.239217,0.239217,0.0,0.0,0.0,-0.239217,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00935417,0.0,0.00010896,0.0,0.0,0.0,0.0,0.00010896
0x845a045b2b2a5d5f23f31419d4e016eca40a736f,2317,TRAIN,0,15030,327923,False,0,17,0.0,0.0,0.0,0.0,60.0,0.11542,16.144127,274.450165,163,15,0.0,0.066667,0.0,0.094444,0.0,0.705882,0.00831482,0.0,0.00039923,0.0469602,0.06666667,0.00161478,0.00039923,0.0
0x67816e3db7245b0a6f7ed7a6937d96a701c4e303,2318,TRAIN,0,8823,14546,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00958296,0.0,0.00011335,0.0,0.0,0.0,0.0,0.00011335
0x2fb9226b613145bc074712cc34d8b061d43c711c,2319,TRAIN,1,6670,92893,True,2,1,0.666667,0.008171,0.0,0.004085,0.01,0.01,0.01,0.001829,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01164735,0.0,0.00044984,0.06660277,1.0,0.0,0.00014995,0.0002999
0xf0bdf227a689f31fbb38b44c68b7a028cb831c50,2320,TRAIN,0,4348,8881,False,1,0,1.0,1.397735,1.397735,1.397735,0.0,0.0,0.0,-1.397735,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01430389,0.0,0.00023004,0.0,0.0,0.0,0.0,0.00023004
0x9fbd3d23215620412b5bfe7f2e868ec4a224b8f5,2321,TRAIN,0,3181,4509,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01698384,0.0,0.00031447,0.0,0.0,0.0,0.0,0.00031447
0x29131867c5bc52b5009246ac4b28e68abe17ee64,2322,TRAIN,0,1410,4347,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.02604544,0.0,0.00070972,0.0,0.0,7.33e-06,0.0,0.00070972
0xee5b7acc590a897dbefa47823ce16633020b6395,2323,TRAIN,0,8493,20843,False,0,2,0.0,0.0,0.0,0.0,4.02,0.03,2.025,4.05,42,2,0.0,0.033333,0.0,0.011111,0.0,3.0,0.01108545,0.0,0.00023552,0.13810132,0.0,1.638e-05,0.00023552,0.0
0x4aa676b8f55db50e8907e7d2f358105ae92e85cd,2324,TRAIN,0,16,66,False,1,0,1.0,0.107975,0.107975,0.107975,0.0,0.0,0.0,-0.107975,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.24802645,0.0,0.06666667,0.0,0.0,0.0,0.0,0.06666667
0xb201e127023c9996576f8d3530452f6713ad201d,2325,TRAIN,0,245,3659,False,1,1,0.5,0.628328,0.628328,0.628328,0.628853,0.628853,0.628853,0.000525,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.0634419,0.0,0.00819672,0.11927093,0.0,0.00059798,0.00409836,0.00409836
0xa2b1d4b0295eed5b40fb0836c18a994ab6c36f77,2326,TRAIN,1,32300,451345,True,64,39,0.621359,0.053486,0.0,0.002381,0.0542,3.7e-05,0.00436,0.017682,296,27,0.1,0.066667,0.044444,0.016667,2.25,4.0,0.00551011,1.703e-05,0.00164092,0.01924349,0.05179704,1.349e-05,0.0007121,0.00092882
0x6e1bf7afc9f3a85fccf6ea398838e2bb18a16922,2327,TRAIN,0,552,1034,False,0,1,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.04251148,0.0,0.00181488,0.01045718,0.0,5.227e-05,0.00181488,0.0
0x49e76f8c9b94fe56c63f8759f55b684c6baebbd6,2328,TRAIN,0,3715,10254,False,0,1,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01640571,0.0,0.00026925,0.00215401,0.0,0.00397486,0.00026925,0.0
0xb6e1c325907773e7fa7b92367cf279ca9be1c95e,2329,TRAIN,0,8801,11707,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00960806,0.0,0.00011364,0.0,0.0,0.0,0.0,0.00011364
0xa67b8cc913136a35f901f9fb7a9cdc7709b6bc11,2330,TRAIN,0,6724,21155,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.01163743,0.0,0.00029749,0.0,0.0,0.0,0.0,0.00029749
0x831a1f2d7f5b37a98c81dcdff6b51187358072c9,2331,TRAIN,0,3057,11895,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01733516,0.0,0.00032723,0.0,0.0,0.0,0.0,0.00032723
0xf3c4a7f26f1883b634958cff08fe9452cca97da1,2332,TRAIN,0,3891,10624,False,4,0,1.0,0.23717,0.00409,0.093823,0.0,0.0,0.0,-0.375293,45,4,0.066667,0.0,0.022222,0.0,3.0,0.0,0.01523519,0.0,0.00025707,0.0,0.0,7.7e-07,0.0,0.00025707
0x649b15dd1308aa56f5c540b40a5b1b7a76e83568,2333,TRAIN,0,2418,5922,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01965119,0.0,0.00041374,0.0,0.0,0.0,0.0,0.00041374
0x6500dc2eba42c94dc85e03ddfabe28953c612599,2334,TRAIN,0,6971,25779,False,1,1,0.5,0.49742,0.49742,0.49742,0.497672,0.497672,0.497672,0.000252,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01177152,0.0,0.00028694,0.02136056,0.0,0.0,0.00014347,0.00014347
0x511def6fbb87dc7f4a4bf1aaf2acf038d7df7c17,2335,TRAIN,0,2157,10104,False,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.133333,0.0,0.022222,0.0,6.0,0.0,0.02087369,0.0,0.00046382,0.0,0.0,4.92e-05,0.0,0.00046382
